Ensembl_Gene_ID	Pfam
ENSG00000167720	PF00291.20
ENSG00000160200	PF00571
ENSG00000144115	PF14821
ENSG00000217930	PF03656.8
ENSG00000171017	PF12799.2
ENSG00000136802	PF13306.1
ENSG00000171488	PF12534.3
ENSG00000171492	PF12534.3
ENSG00000197147	PF12534.3
ENSG00000205808	PF01569.16
ENSG00000067113	PF01569.16
ENSG00000126821	PF01569.16
ENSG00000141349	PF01569.16
ENSG00000152254	PF01569.16
ENSG00000141934	PF01569.16
ENSG00000163082	PF01569.16
ENSG00000167130	PF01569.16
ENSG00000131482	PF01569.16
ENSG00000203805	PF01569.16
ENSG00000162407	PF01569.16
ENSG00000147535	PF01569.16
ENSG00000160539	PF01569.16
ENSG00000115274	PF04438
ENSG00000160688	PF00994
ENSG00000149016	PF12874
ENSG00000107951	PF17797
ENSG00000134744	PF19088
ENSG00000164329	PF03828.14
ENSG00000083223	PF19088
ENSG00000112941	PF01909
ENSG00000148498	PF00595
ENSG00000116117	PF00595
ENSG00000095906	PF09140.6
ENSG00000151413	PF10609.4
ENSG00000103274	PF10609.4
ENSG00000099864	PF03285.10
ENSG00000099260	PF03285.10
ENSG00000187867	PF03285.19
ENSG00000243444	PF03285.10
ENSG00000152266	PF01279.12
ENSG00000087494	PF01279.12
ENSG00000169116	PF17061.9
ENSG00000137817	PF00644.15
ENSG00000151883	PF00644.15
ENSG00000111224	PF00644.15
ENSG00000138617	PF18084
ENSG00000059378	PF00644.15
ENSG00000173200	PF01661
ENSG00000178685	PF00644.15
ENSG00000261660	PF00644.15
ENSG00000163659	PF00644.15
ENSG00000129484	PF05406
ENSG00000107854	PF07647
ENSG00000173193	PF01661
ENSG00000105939	PF18633
ENSG00000041880	PF05406
ENSG00000173273	PF07647
ENSG00000135241	PF01734.17
ENSG00000177666	PF01734.17
ENSG00000006757	PF01734.17
ENSG00000180316	PF01734.17
ENSG00000184381	PF01734.17
ENSG00000100341	PF01734.17
ENSG00000100344	PF01734.17
ENSG00000032444	PF00027
ENSG00000130653	PF00027
ENSG00000141458	PF16414
ENSG00000117425	PF12349.3
ENSG00000185920	PF12349.3
ENSG00000015520	PF16414
ENSG00000165186	PF02460.13
ENSG00000182077	PF02460.13
ENSG00000262672	PF02460.13
ENSG00000154309	PF02460.13
ENSG00000244694	PF02460.13
ENSG00000196092	PF00292
ENSG00000075891	PF00292
ENSG00000125618	PF00292
ENSG00000135903	PF00292
ENSG00000009709	PF00292
ENSG00000140682	PF00412
ENSG00000089159	PF00412
ENSG00000185928	PF15364.1
ENSG00000148362	PF15384.1
ENSG00000185630	PF03792.8
ENSG00000111644	PF07222.7
ENSG00000196976	PF09341.5
ENSG00000184033	PF09341.5
ENSG00000183678	PF09341.5
ENSG00000126890	PF09341.5
ENSG00000100982	PF00397
ENSG00000078674	PF15717.9
ENSG00000168300	PF01135.14
ENSG00000120265	PF01135.14
ENSG00000203880	PF01135.14
ENSG00000081154	PF15473.1
ENSG00000181915	PF07847.7
ENSG00000090470	PF16021.9
ENSG00000116221	PF07147.7
ENSG00000112996	PF07147.7
ENSG00000139053	PF04868.7
ENSG00000185527	PF04868.7
ENSG00000113231	PF13426
ENSG00000154678	PF00233
ENSG00000115252	PF00233
ENSG00000123360	PF00233
ENSG00000197461	PF00341
ENSG00000100311	PF00341
ENSG00000135749	PF05041.10
ENSG00000100731	PF05041.10
ENSG00000126773	PF05041.10
ENSG00000197136	PF05041.10
ENSG00000188895	PF15275.1
ENSG00000120071	PF15275.1
ENSG00000144445	PF15275.1
ENSG00000133027	PF04191.8
ENSG00000205155	PF10251.4
ENSG00000157837	PF04258.8
ENSG00000101294	PF04258.8
ENSG00000154124	PF16218.9
ENSG00000145569	PF16218.9
ENSG00000142892	PF01650.13
ENSG00000100600	PF20985
ENSG00000108578	PF03051.10
ENSG00000092529	PF13405
ENSG00000162909	PF13833
ENSG00000182472	PF01067
ENSG00000118492	PF00648.16
ENSG00000162949	PF01067
ENSG00000103326	PF00641
ENSG00000142330	PF01067
ENSG00000135773	PF13833
ENSG00000077274	PF01067
ENSG00000203697	PF01067
ENSG00000214711	PF01067
ENSG00000149260	PF01067
ENSG00000262875	PF01067
ENSG00000131375	PF04212
ENSG00000014216	PF13833
ENSG00000137225	PF13833
ENSG00000171811	PF03568.21
ENSG00000135476	PF03568.12
ENSG00000101844	PF03416.14
ENSG00000125703	PF03416.14
ENSG00000168397	PF03416.14
ENSG00000130734	PF03416.14
ENSG00000167770	PF10275.4
ENSG00000089723	PF10275.4
ENSG00000144306	PF03577.10
ENSG00000141295	PF03577.10
ENSG00000136193	PF03577.10
ENSG00000176125	PF07910.8
ENSG00000153975	PF07910.8
ENSG00000109775	PF20908
ENSG00000171551	PF01431.16
ENSG00000102174	PF01431.16
ENSG00000197993	PF01431.16
ENSG00000260040	PF01431.16
ENSG00000196549	PF01431.16
ENSG00000142606	PF01431.16
ENSG00000117298	PF01431.16
ENSG00000010256	PF05193
ENSG00000165688	PF05193
ENSG00000140740	PF05193
ENSG00000078618	PF05193
ENSG00000119912	PF05193
ENSG00000105819	PF05193
ENSG00000123992	PF02127.10
ENSG00000130234	PF16959
ENSG00000159640	PF01401.13
ENSG00000243989	PF07687
ENSG00000133313	PF07687
ENSG00000146281	PF07687
ENSG00000162877	PF07687
ENSG00000150656	PF07687
ENSG00000145826	PF01551.17
ENSG00000104324	PF04389.12
ENSG00000125912	PF04389.12
ENSG00000011478	PF04389.12
ENSG00000099219	PF04389.12
ENSG00000177694	PF04389.12
ENSG00000115828	PF04389.12
ENSG00000123213	PF01432.15
ENSG00000172009	PF01432.15
ENSG00000027001	PF01432.15
ENSG00000116183	PF13385
ENSG00000182752	PF13385
ENSG00000254986	PF03571.10
ENSG00000012174	PF02163.17
ENSG00000196704	PF07998.6
ENSG00000262747	PF07998.6
ENSG00000166896	PF09768.4
ENSG00000185621	PF01457.11
ENSG00000107618	PF11918
ENSG00000265203	PF11918
ENSG00000177595	PF00531
ENSG00000140873	PF08686
ENSG00000140470	PF19236
ENSG00000136378	PF19236
ENSG00000049192	PF08686
ENSG00000087116	PF19236
ENSG00000154734	PF19236
ENSG00000156140	PF19236
ENSG00000163638	PF08685
ENSG00000166106	PF19236
ENSG00000145536	PF08686
ENSG00000134028	PF01421
ENSG00000138316	PF19236
ENSG00000151388	PF19236
ENSG00000134917	PF19236
ENSG00000142303	PF08686
ENSG00000161395	PF04080.8
ENSG00000214456	PF03036.11
ENSG00000166819	PF03036.11
ENSG00000167676	PF03036.11
ENSG00000105355	PF03036.11
ENSG00000147872	PF03036.11
ENSG00000179094	PF21353
ENSG00000049246	PF21353
ENSG00000132326	PF21353
ENSG00000162928	PF14604
ENSG00000034693	PF04882.7
ENSG00000229833	PF09803.4
ENSG00000232838	PF15786.9
ENSG00000183513	PF10203.4
ENSG00000166821	PF05648.9
ENSG00000104883	PF05648.9
ENSG00000131779	PF05648.9
ENSG00000265832	PF05648.9
ENSG00000121680	PF08610.5
ENSG00000162735	PF04614.7
ENSG00000205356	PF06398.6
ENSG00000215193	PF07163.7
ENSG00000108733	PF04757.9
ENSG00000164751	PF04757.9
ENSG00000157911	PF13639
ENSG00000197121	PF07819.8
ENSG00000182646	PF15549.1
ENSG00000179304	PF15549.1
ENSG00000187569	PF15549.1
ENSG00000241360	PF13344
ENSG00000125149	PF03676.9
ENSG00000106443	PF13832
ENSG00000078403	PF13832
ENSG00000040633	PF13831.10
ENSG00000100410	PF03660.9
ENSG00000144136	PF01384.15
ENSG00000168575	PF01384.15
ENSG00000001561	PF01663.17
ENSG00000154269	PF01663.17
ENSG00000197594	PF01223
ENSG00000136960	PF01223
ENSG00000174227	PF01663.17
ENSG00000164303	PF01663.17
ENSG00000182156	PF01663.17
ENSG00000261981	PF01663.17
ENSG00000165282	PF01663.17
ENSG00000197563	PF01663.17
ENSG00000112796	PF01663.17
ENSG00000151176	PF04916.8
ENSG00000121316	PF04916.8
ENSG00000100504	PF00343.15
ENSG00000068976	PF00343.15
ENSG00000100994	PF00343.15
ENSG00000176046	PF10195.4
ENSG00000160209	PF00294.19
ENSG00000122507	PF14728.1
ENSG00000165443	PF00041
ENSG00000168490	PF19281.3
ENSG00000108187	PF02567.11
ENSG00000124181	PF00017
ENSG00000114805	PF16457
ENSG00000197943	PF16457
ENSG00000187091	PF16457
ENSG00000154822	PF16457
ENSG00000182378	PF00388.14
ENSG00000137841	PF08703
ENSG00000115556	PF09279
ENSG00000115896	PF16457
ENSG00000149527	PF16457
ENSG00000139151	PF09279
ENSG00000182836	PF00388.14
ENSG00000149782	PF08703
ENSG00000161714	PF14788
ENSG00000138193	PF09279
ENSG00000125818	PF08577.6
ENSG00000100225	PF12937
ENSG00000141506	PF10486.4
ENSG00000051382	PF00794
ENSG00000171608	PF00794
ENSG00000121879	PF00794
ENSG00000038210	PF00454.22
ENSG00000105851	PF19710
ENSG00000139144	PF00794
ENSG00000196367	PF02259.18
ENSG00000261023	PF02259.18
ENSG00000133056	PF00794
ENSG00000241973	PF00613.15
ENSG00000078142	PF00792
ENSG00000155252	PF00454.22
ENSG00000011405	PF00794
ENSG00000143393	PF00454.22
ENSG00000154864	PF12166.3
ENSG00000103335	PF12166.3
ENSG00000140451	PF21530
ENSG00000151665	PF06699.6
ENSG00000100564	PF10181.4
ENSG00000108474	PF02585.12
ENSG00000185808	PF08510.7
ENSG00000087111	PF10510.4
ENSG00000101464	PF06728.8
ENSG00000137221	PF15453.1
ENSG00000100941	PF04697.8
ENSG00000181744	PF12260.3
ENSG00000154511	PF14875
ENSG00000187773	PF14875
ENSG00000165716	PF14875
ENSG00000162878	PF12260.3
ENSG00000147113	PF12260.3
ENSG00000167103	PF01504.13
ENSG00000143398	PF01504.13
ENSG00000141720	PF01504.13
ENSG00000150867	PF01504.13
ENSG00000107242	PF01504.13
ENSG00000166908	PF01504.13
ENSG00000186111	PF01504.13
ENSG00000160345	PF14892.1
ENSG00000087842	PF05726
ENSG00000233670	PF15099.1
ENSG00000184571	PF02170
ENSG00000197181	PF08699
ENSG00000134627	PF02170
ENSG00000153898	PF21381
ENSG00000078795	PF20519
ENSG00000107593	PF18109
ENSG00000055732	PF21381
ENSG00000130943	PF20519
ENSG00000158683	PF20519
ENSG00000166473	PF20519
ENSG00000069018	PF12796.2
ENSG00000118762	PF18109
ENSG00000090674	PF21381
ENSG00000008710	PF20519
ENSG00000137672	PF12796.2
ENSG00000171033	PF02827.11
ENSG00000135549	PF02827.11
ENSG00000168734	PF02827.11
ENSG00000095794	PF02173.12
ENSG00000123268	PF02173.12
ENSG00000118260	PF02173.12
ENSG00000065675	PF21494
ENSG00000131023	PF00627
ENSG00000171219	PF00130
ENSG00000154229	PF00130
ENSG00000101049	PF00069
ENSG00000118515	PF00069
ENSG00000104205	PF00787
ENSG00000108443	PF00069
ENSG00000126583	PF00130
ENSG00000163558	PF00564
ENSG00000142208	PF00169
ENSG00000162302	PF00069
ENSG00000071242	PF00069
ENSG00000072133	PF00069
ENSG00000175634	PF00069
ENSG00000117020	PF00169
ENSG00000177189	PF00069
ENSG00000211455	PF00069
ENSG00000027075	PF00130
ENSG00000171132	PF00130
ENSG00000143776	PF00130
ENSG00000100784	PF00069
ENSG00000112079	PF00069
ENSG00000117676	PF00069
ENSG00000122966	PF00169
ENSG00000105221	PF00169
ENSG00000150457	PF00069
ENSG00000166501	PF00130
ENSG00000163932	PF21494
ENSG00000067606	PF00564
ENSG00000065613	PF00069
ENSG00000072786	PF00069
ENSG00000039523	PF13646.1
ENSG00000042062	PF15903.9
ENSG00000111913	PF15903.9
ENSG00000243708	PF18695
ENSG00000168907	PF18695
ENSG00000159337	PF18695
ENSG00000116711	PF00168
ENSG00000105499	PF01735.13
ENSG00000105427	PF04749.12
ENSG00000173261	PF04749.12
ENSG00000145287	PF04749.12
ENSG00000189129	PF15205.1
ENSG00000129219	PF13091
ENSG00000075651	PF13091
ENSG00000141682	PF15150.1
ENSG00000186970	PF05287.7
ENSG00000240432	PF05287.7
ENSG00000188694	PF05287.7
ENSG00000198390	PF05287.7
ENSG00000197683	PF05287.7
ENSG00000186971	PF05287.7
ENSG00000232263	PF05287.7
ENSG00000186980	PF05287.7
ENSG00000206107	PF05287.7
ENSG00000182591	PF05287.7
ENSG00000182816	PF05287.7
ENSG00000100417	PF03332.8
ENSG00000140650	PF03332.8
ENSG00000105374	PF00822.15
ENSG00000075461	PF00822.15
ENSG00000112378	PF00822.15
ENSG00000171217	PF00822.15
ENSG00000160318	PF00822.15
ENSG00000184113	PF00822.15
ENSG00000253958	PF00822.15
ENSG00000213853	PF00822.15
ENSG00000106404	PF00822.15
ENSG00000184697	PF00822.15
ENSG00000109099	PF00822.15
ENSG00000166862	PF00822.15
ENSG00000147027	PF13903.1
ENSG00000113946	PF00822.15
ENSG00000228607	PF00822.15
ENSG00000066405	PF00822.15
ENSG00000181885	PF00822.15
ENSG00000213937	PF00822.15
ENSG00000134531	PF00822.15
ENSG00000013297	PF00822.15
ENSG00000164007	PF00822.15
ENSG00000142408	PF00822.15
ENSG00000134873	PF00822.15
ENSG00000105370	PF00822.15
ENSG00000006116	PF00822.15
ENSG00000165215	PF00822.15
ENSG00000262073	PF00822.15
ENSG00000165376	PF00822.15
ENSG00000156284	PF00822.15
ENSG00000189143	PF00822.15
ENSG00000262988	PF00822.15
ENSG00000163347	PF00822.15
ENSG00000156282	PF00822.15
ENSG00000177300	PF00822.15
ENSG00000142227	PF00822.15
ENSG00000159261	PF00822.15
ENSG00000143443	PF15322.1
ENSG00000175806	PF01625.16
ENSG00000130714	PF02815
ENSG00000009830	PF02815
ENSG00000132424	PF15996.9
ENSG00000039650	PF17913
ENSG00000182013	PF20846
ENSG00000224201	PF20846
ENSG00000183837	PF20846
ENSG00000198883	PF20846
ENSG00000176903	PF20846
ENSG00000165943	PF20846
ENSG00000174460	PF14893.1
ENSG00000240694	PF20846
ENSG00000112992	PF05222
ENSG00000162493	PF05808.6
ENSG00000166851	PF00069
ENSG00000173846	PF00069
ENSG00000145632	PF00069
ENSG00000115520	PF03364.15
ENSG00000135469	PF03364.15
ENSG00000158553	PF15229.1
ENSG00000135213	PF15229.1
ENSG00000185823	PF15229.1
ENSG00000221900	PF15229.1
ENSG00000196313	PF15229.1
ENSG00000262122	PF15229.1
ENSG00000121577	PF04831.8
ENSG00000112276	PF04831.8
ENSG00000132429	PF04831.8
ENSG00000078668	PF01459.17
ENSG00000158882	PF01459.17
ENSG00000213585	PF01459.17
ENSG00000165637	PF01459.17
ENSG00000130204	PF01459.17
ENSG00000150750	PF17721.5
ENSG00000184661	PF15276.1
ENSG00000198729	PF05361.7
ENSG00000173457	PF05361.7
ENSG00000167641	PF05361.7
ENSG00000166143	PF05361.7
ENSG00000100034	PF00481.16
ENSG00000155367	PF00481.16
ENSG00000138032	PF07830
ENSG00000115241	PF00481.16
ENSG00000100614	PF07830
ENSG00000163644	PF00481.16
ENSG00000170836	PF00481.16
ENSG00000213889	PF07830
ENSG00000111110	PF00481.16
ENSG00000100324	PF00481.16
ENSG00000164088	PF00481.16
ENSG00000081913	PF00169
ENSG00000183977	PF00481.16
ENSG00000132323	PF00481.16
ENSG00000163590	PF00481.16
ENSG00000164951	PF00481.16
ENSG00000175175	PF00481.16
ENSG00000172840	PF00481.16
ENSG00000040199	PF00481.16
ENSG00000100796	PF04802.10
ENSG00000138041	PF04802.10
ENSG00000132170	PF00105
ENSG00000125534	PF15060.1
ENSG00000168333	PF15060.1
ENSG00000204619	PF07491.6
ENSG00000206501	PF07491.6
ENSG00000236560	PF07491.6
ENSG00000237829	PF07491.6
ENSG00000234058	PF07491.6
ENSG00000233314	PF07491.6
ENSG00000237403	PF07491.6
ENSG00000227720	PF07491.6
ENSG00000196422	PF15740.9
ENSG00000162148	PF15691.9
ENSG00000160813	PF15503.1
ENSG00000163605	PF09184.6
ENSG00000165807	PF14895.1
ENSG00000105404	PF03208.14
ENSG00000144746	PF03208.14
ENSG00000243279	PF03208.14
ENSG00000165828	PF15314.1
ENSG00000204673	PF15798.9
ENSG00000143294	PF10253.4
ENSG00000181090	PF21533
ENSG00000136169	PF01429
ENSG00000170364	PF17906
ENSG00000152455	PF00385
ENSG00000101945	PF00385
ENSG00000143379	PF18359
ENSG00000204371	PF21533
ENSG00000206376	PF21533
ENSG00000238134	PF21533
ENSG00000236759	PF21533
ENSG00000232045	PF21533
ENSG00000227333	PF21533
ENSG00000129657	PF03765
ENSG00000169230	PF04707.9
ENSG00000101166	PF04707.9
ENSG00000186314	PF04707.9
ENSG00000141391	PF04707.9
ENSG00000103184	PF03765
ENSG00000145882	PF13450
ENSG00000116005	PF13450
ENSG00000153989	PF01255.14
ENSG00000117682	PF01255.14
ENSG00000080815	PF01080.12
ENSG00000143801	PF01080.12
ENSG00000175785	PF16101.9
ENSG00000171867	PF00377
ENSG00000068912	PF07915.8
ENSG00000135506	PF07915.8
ENSG00000090581	PF13015.1
ENSG00000130175	PF13202
ENSG00000164169	PF06325.8
ENSG00000142453	PF11531
ENSG00000111218	PF06325.8
ENSG00000132600	PF06325.8
ENSG00000185238	PF21336
ENSG00000139160	PF06325.8
ENSG00000180259	PF15174.1
ENSG00000183395	PF05824.7
ENSG00000133636	PF07421.6
ENSG00000188368	PF15455.1
ENSG00000082175	PF00105
ENSG00000163421	PF06607.6
ENSG00000143125	PF06607.6
ENSG00000109208	PF15621.1
ENSG00000171199	PF15621.1
ENSG00000171201	PF15621.1
ENSG00000071677	PF15172.1
ENSG00000011638	PF16015.9
ENSG00000155066	PF05478.6
ENSG00000007062	PF05478.6
ENSG00000102109	PF07259.7
ENSG00000175646	PF00260.15
ENSG00000122304	PF00841.14
ENSG00000143106	PF00227
ENSG00000154611	PF00227
ENSG00000100567	PF00227
ENSG00000101182	PF00227
ENSG00000100902	PF00227
ENSG00000106588	PF00227
ENSG00000041357	PF00227
ENSG00000129084	PF00227
ENSG00000159335	PF03247.9
ENSG00000187514	PF03247.9
ENSG00000099715	PF08266
ENSG00000102290	PF08266
ENSG00000184226	PF08266
ENSG00000169851	PF08266
ENSG00000156453	PF08266
ENSG00000100033	PF01619.13
ENSG00000250799	PF01619.13
ENSG00000126790	PF05544.6
ENSG00000165630	PF08799
ENSG00000099995	PF00240
ENSG00000134186	PF03371.10
ENSG00000134748	PF12871
ENSG00000176381	PF15671.9
ENSG00000229665	PF15708.9
ENSG00000204918	PF15708.9
ENSG00000204919	PF15708.9
ENSG00000234278	PF15708.9
ENSG00000227151	PF15708.9
ENSG00000212123	PF15776.9
ENSG00000175471	PF00168
ENSG00000140563	PF00168
ENSG00000121060	PF13445
ENSG00000146054	PF15227
ENSG00000184108	PF15227
ENSG00000223638	PF11002
ENSG00000106785	PF00643
ENSG00000164010	PF07686
ENSG00000146755	PF13445
ENSG00000124557	PF08205
ENSG00000103313	PF02758
ENSG00000104228	PF13445
ENSG00000185880	PF15227
ENSG00000177238	PF15227
ENSG00000116525	PF15227
ENSG00000111801	PF07686
ENSG00000128253	PF11002
ENSG00000204599	PF15227
ENSG00000206495	PF15227
ENSG00000224994	PF15227
ENSG00000229929	PF15227
ENSG00000230308	PF15227
ENSG00000232839	PF15227
ENSG00000226437	PF15227
ENSG00000137384	PF00097
ENSG00000204610	PF00097
ENSG00000235259	PF00097
ENSG00000227147	PF00097
ENSG00000235960	PF00097
ENSG00000235905	PF00097
ENSG00000224145	PF00097
ENSG00000233599	PF00097
ENSG00000108448	PF13765.1
ENSG00000132109	PF00097
ENSG00000204713	PF15227
ENSG00000215641	PF15227
ENSG00000234495	PF15227
ENSG00000237071	PF15227
ENSG00000229006	PF15227
ENSG00000221926	PF00643
ENSG00000165810	PF07686
ENSG00000204618	PF13445
ENSG00000206500	PF13445
ENSG00000227171	PF13445
ENSG00000230332	PF13445
ENSG00000236967	PF13445
ENSG00000235022	PF13445
ENSG00000237733	PF13445
ENSG00000230467	PF13445
ENSG00000146063	PF15227
ENSG00000251258	PF15227
ENSG00000176979	PF15227
ENSG00000128276	PF11002
ENSG00000137313	PF15227
ENSG00000231002	PF15227
ENSG00000234046	PF15227
ENSG00000228881	PF15227
ENSG00000231641	PF15227
ENSG00000226060	PF15227
ENSG00000230230	PF15227
ENSG00000234127	PF15227
ENSG00000112343	PF15227
ENSG00000179046	PF00643
ENSG00000137394	PF00097
ENSG00000204613	PF00097
ENSG00000227472	PF00097
ENSG00000229381	PF00097
ENSG00000237192	PF00097
ENSG00000229346	PF00097
ENSG00000235025	PF00097
ENSG00000237703	PF00097
ENSG00000026950	PF07686
ENSG00000154370	PF15227
ENSG00000112763	PF07686
ENSG00000124508	PF07686
ENSG00000128250	PF11002
ENSG00000168903	PF07686
ENSG00000167333	PF15227
ENSG00000119411	PF13765.1
ENSG00000113303	PF07686
ENSG00000162722	PF15227
ENSG00000136930	PF00227
ENSG00000205220	PF00227
ENSG00000156990	PF00849.17
ENSG00000165526	PF00849.17
ENSG00000007376	PF00849.17
ENSG00000166133	PF00849.17
ENSG00000198753	PF18020
ENSG00000120594	PF01437.20
ENSG00000164050	PF18020
ENSG00000114554	PF18020
ENSG00000196576	PF20170
ENSG00000130827	PF18020
ENSG00000185033	PF01437.20
ENSG00000221866	PF18020
ENSG00000092421	PF01437.20
ENSG00000076356	PF18020
ENSG00000105429	PF12947
ENSG00000167680	PF01437.20
ENSG00000137872	PF01437.20
ENSG00000112902	PF00090
ENSG00000168758	PF01437.20
ENSG00000138623	PF13895
ENSG00000105976	PF01833
ENSG00000136040	PF20170
ENSG00000196189	PF01437.20
ENSG00000082684	PF00090
ENSG00000095539	PF01437.20
ENSG00000135622	PF19428
ENSG00000164078	PF01833
ENSG00000107518	PF00431
ENSG00000088812	PF00431
ENSG00000004399	PF20170
ENSG00000161381	PF01437.20
ENSG00000187764	PF00047
ENSG00000033030	PF00098
ENSG00000156471	PF03034.10
ENSG00000174915	PF03034.10
ENSG00000241878	PF02666.10
ENSG00000184924	PF01981.11
ENSG00000141378	PF01981.11
ENSG00000119383	PF03095.10
ENSG00000206527	PF04387.9
ENSG00000165996	PF04387.9
ENSG00000261677	PF04387.9
ENSG00000188921	PF04387.9
ENSG00000074696	PF04387.9
ENSG00000213402	PF15713.9
ENSG00000127329	PF00102
ENSG00000149177	PF00102
ENSG00000088386	PF00854.16
ENSG00000110446	PF00854.16
ENSG00000163406	PF00854.16
ENSG00000139370	PF00854.16
ENSG00000188991	PF00854.16
ENSG00000168497	PF15237.1
ENSG00000170955	PF15237.1
ENSG00000170681	PF15237.1
ENSG00000177469	PF15237.1
ENSG00000149743	PF01885.11
ENSG00000130826	PF08068
ENSG00000232119	PF17832
ENSG00000105327	PF15826.9
ENSG00000185129	PF04845.8
ENSG00000172733	PF04845.8
ENSG00000146676	PF04845.8
ENSG00000130300	PF06637.6
ENSG00000091009	PF00076
ENSG00000119707	PF00076
ENSG00000117360	PF08572
ENSG00000265228	PF08572
ENSG00000139746	PF01480.12
ENSG00000133226	PF01480.12
ENSG00000100350	PF13738.1
ENSG00000111678	PF14974.1
ENSG00000140564	PF16470
ENSG00000099139	PF16470
ENSG00000140479	PF16470
ENSG00000115257	PF16470
ENSG00000125851	PF16470
ENSG00000160613	PF16470
ENSG00000175426	PF12177
ENSG00000174917	PF15884.9
ENSG00000165118	PF10343.4
ENSG00000174236	PF15208.1
ENSG00000115839	PF19533
ENSG00000118873	PF14656.1
ENSG00000167139	PF00566.13
ENSG00000099992	PF00566.13
ENSG00000107021	PF00566.13
ENSG00000204634	PF02893
ENSG00000156787	PF00566.13
ENSG00000214946	PF00566.13
ENSG00000133138	PF02893
ENSG00000131374	PF00566.13
ENSG00000142459	PF00566.13
ENSG00000169221	PF00566.13
ENSG00000065491	PF00566.13
ENSG00000175463	PF00566.13
ENSG00000068354	PF00566.13
ENSG00000109436	PF02893
ENSG00000067208	PF00566.13
ENSG00000185128	PF00566.13
ENSG00000161583	PF00566.13
ENSG00000129204	PF00443.24
ENSG00000125875	PF00566.13
ENSG00000139835	PF00566.13
ENSG00000108239	PF00566.13
ENSG00000095383	PF00169
ENSG00000132405	PF00566.13
ENSG00000162065	PF07534
ENSG00000054611	PF00566.13
ENSG00000224226	PF00566.13
ENSG00000260069	PF00566.13
ENSG00000242384	PF00566.13
ENSG00000197681	PF00566.13
ENSG00000148429	PF00566.13
ENSG00000100359	PF00018
ENSG00000036054	PF19430
ENSG00000197226	PF02893
ENSG00000104946	PF12068
ENSG00000145979	PF00566.13
ENSG00000167037	PF12068
ENSG00000167202	PF00169
ENSG00000189375	PF00566.13
ENSG00000141258	PF12068
ENSG00000234972	PF00566.13
ENSG00000167291	PF00566.13
ENSG00000121749	PF12068
ENSG00000109680	PF00566.13
ENSG00000145348	PF00581
ENSG00000113456	PF02144.11
ENSG00000012061	PF14520
ENSG00000244588	PF04825.8
ENSG00000100918	PF04825.8
ENSG00000164754	PF04825.8
ENSG00000214842	PF15696.9
ENSG00000111247	PF15696.9
ENSG00000002016	PF04098.10
ENSG00000116030	PF11976.3
ENSG00000184900	PF11976.3
ENSG00000188612	PF11976.3
ENSG00000177688	PF11976.3
ENSG00000176953	PF11976.3
ENSG00000151164	PF04139.8
ENSG00000172613	PF04139.8
ENSG00000104941	PF04712.7
ENSG00000111834	PF04712.7
ENSG00000130363	PF06098.6
ENSG00000134014	PF04055
ENSG00000162944	PF15250.1
ENSG00000131378	PF15250.1
ENSG00000166349	PF10426
ENSG00000204348	PF08652.6
ENSG00000206346	PF08652.6
ENSG00000236765	PF08652.6
ENSG00000234798	PF08652.6
ENSG00000225682	PF08652.6
ENSG00000224313	PF08652.6
ENSG00000169612	PF15320.1
ENSG00000122679	PF04901.8
