gene_id	gene_symbol	pseudo_gene_status
10125	RASGRP1	0
10126	DNAL4	0
10127	ZNF263	0
10128	LRPPRC	1
10129	FRY	0
10130	PDIA6	0
10131	TRAP1	0
10133	OPTN	0
10134	BCAP31	1
10135	NAMPT	1
10136	CELA3A	0
10137	RBM12	0
10138	YAF2	0
10139	ARFRP1	0
10140	TOB1	0
10142	AKAP9	0
10143	CLEC3A	0
10144	FAM13A	0
10146	G3BP1	1
10147	SUGP2	0
10148	EBI3	0
10149	ADGRG2	0
10150	MBNL2	0
10152	ABI2	0
10153	CEBPZ	0
10154	PLXNC1	0
10155	TRIM28	0
10156	RASA4	1
10157	AASS	0
10158	PDZK1IP1	0
10159	ATP6AP2	1
10160	FARP1	0
10161	LPAR6	0
10162	LPCAT3	1
10163	WASF2	1
10164	CHST4	0
10165	SLC25A13	0
10166	SLC25A15	1
10168	ZNF197	0
10169	SERF2	1
10170	DHRS9	0
10171	RCL1	1
10172	ZNF256	1
10174	SORBS3	0
10175	CNIH1	0
10178	TENM1	0
10179	RBM7	1
10180	RBM6	0
10181	RBM5	0
10184	LHFPL2	0
10186	LHFPL6	0
10188	TNK2	0
10189	ALYREF	1
10190	TXNDC9	1
10193	RNF41	0
10194	TSHZ1	0
10195	ALG3	1
10196	PRMT3	0
10197	PSME3	1
10198	MPHOSPH9	0
10199	MPHOSPH10	1
10200	MPHOSPH6	1
10201	NME6	0
10202	DHRS2	0
10203	CALCRL	0
10204	NUTF2	1
10205	MPZL2	0
10206	TRIM13	1
10207	PATJ	0
10208	USPL1	0
10209	EIF1	1
10210	TOPORS	1
10211	FLOT1	0
10212	DDX39A	1
10213	PSMD14	1
10214	SSX3	0
10215	OLIG2	0
10216	PRG4	0
10217	CTDSPL	0
10218	ANGPTL7	0
10219	KLRG1	0
10220	GDF11	0
10221	TRIB1	0
10223	GPA33	0
10224	ZNF443	0
10225	CD96	0
10226	PLIN3	0
10227	MFSD10	0
10228	STX6	0
10229	COQ7	0
10231	RCAN2	0
10232	MSLN	0
10233	LRRC23	0
10234	LRRC17	0
10235	RASGRP2	1
10236	HNRNPR	1
10237	SLC35B1	0
10238	DCAF7	0
10239	AP3S2	0
10240	MRPS31	1
10241	CALCOCO2	0
10242	KCNMB2	0
10243	GPHN	0
10244	RABEPK	1
10245	TIMM17B	1
10246	SLC17A2	0
10247	RIDA	1
10248	POP7	0
10249	GLYAT	1
10250	SRRM1	1
10251	SPRY3	0
10252	SPRY1	0
10253	SPRY2	0
10254	STAM2	0
10256	CNKSR1	0
10257	ABCC4	0
10260	DENND4A	1
10261	IGSF6	0
10262	SF3B4	1
10263	CDK2AP2	1
10265	IRX5	0
10266	RAMP2	0
10267	RAMP1	0
10268	RAMP3	0
10269	ZMPSTE24	0
10270	AKAP8	1
10272	FSTL3	0
10273	STUB1	1
10274	STAG1	0
10276	NET1	1
10277	UBE4B	0
10278	EFS	0
10279	PRSS16	0
10280	SIGMAR1	0
10282	BET1	1
10283	CWC27	0
10284	SAP18	1
10285	SMNDC1	0
10286	BCAS2	1
10287	RGS19	0
10288	LILRB2	0
10289	EIF1B	0
10290	SPEG	0
10291	SF3A1	0
10293	TRAIP	0
10294	DNAJA2	0
10295	BCKDK	0
10296	MAEA	0
10297	APC2	0
10298	PAK4	0
10299	MARCHF6	0
10300	KATNB1	0
10302	SNAPC5	1
10307	APBB3	0
10308	ZNF267	1
10309	CCNO	0
10311	VPS26C	1
10312	TCIRG1	0
10313	RTN3	1
10314	LANCL1	0
10316	NMUR1	0
10317	B3GALT5	0
10318	TNIP1	0
10319	LAMC3	0
10320	IKZF1	0
10321	CRISP3	0
10322	SMYD5	0
10324	KLHL41	0
10325	RRAGB	0
10326	SIRPB1	0
10327	AKR1A1	0
10328	EMC8	0
10329	RXYLT1	0
10330	CNPY2	0
10331	B3GNT3	0
10332	CLEC4M	0
10333	TLR6	0
10335	IRAG1	0
10336	PCGF3	1
10342	TFG	1
10343	PKDREJ	0
10344	CCL26	0
10345	TRDN	0
10346	TRIM22	0
10347	ABCA7	0
10349	ABCA10	1
10350	ABCA9	0
10351	ABCA8	0
10352	WARS2	1
10360	NPM3	0
10361	NPM2	0
10362	HMG20B	0
10363	HMG20A	0
10365	KLF2	1
10367	MICU1	0
10368	CACNG3	0
10369	CACNG2	0
10370	CITED2	0
10371	SEMA3A	0
10376	TUBA1B	1
10379	IRF9	0
10380	BPNT1	0
10381	TUBB3	1
10382	TUBB4A	1
10383	TUBB4B	1
10384	BTN3A3	0
10385	BTN2A2	0
10388	SYCP2	0
10389	SCML2	1
10390	CEPT1	0
10391	CORO2B	0
10392	NOD1	0
10393	ANAPC10	1
10394	PRG3	1
10395	DLC1	0
10396	ATP8A1	0
10397	NDRG1	0
10398	MYL9	1
10399	RACK1	1
10400	PEMT	0
10401	PIAS3	0
10402	ST3GAL6	0
10403	NDC80	0
10404	CPQ	0
10406	WFDC2	0
10407	SPAG11B	0
10409	BASP1	1
10410	IFITM3	1
10411	RAPGEF3	0
10412	NSA2	1
10413	YAP1	1
10417	SPON2	0
10418	SPON1	0
10419	PRMT5	1
10420	TESK2	0
10421	CD2BP2	1
10422	UBAC1	0
10423	CDIPT	0
10424	PGRMC2	0
10425	ARIH2	1
10426	TUBGCP3	0
10427	SEC24B	0
10428	CFDP1	0
10430	TMEM147	0
10432	RBM14	0
10434	LYPLA1	1
10435	CDC42EP2	0
10436	EMG1	0
10437	IFI30	0
10438	C1D	1
10439	OLFM1	0
10440	TIMM17A	0
10443	N4BP2L2	0
10444	ZER1	0
10445	MCRS1	0
10446	LRRN2	0
10447	FAM3C	1
10449	ACAA2	1
10450	PPIE	1
10451	VAV3	0
10452	TOMM40	1
10454	TAB1	0
10455	ECI2	0
10456	HAX1	1
10457	GPNMB	0
10458	BAIAP2	0
10459	MAD2L2	0
10460	TACC3	1
10461	MERTK	0
10462	CLEC10A	0
10463	SLC30A9	0
10464	PIBF1	0
10465	PPIH	1
10466	COG5	0
10467	ZNHIT1	1
10468	FST	0
10469	TIMM44	0
10471	PFDN6	0
10472	ZBTB18	0
10473	HMGN4	0
10474	TADA3	0
10475	TRIM38	1
10476	ATP5PD	1
10477	UBE2E3	1
10478	SLC25A17	0
10479	SLC9A6	0
10480	EIF3M	1
10481	HOXB13	0
10482	NXF1	1
10483	SEC23B	0
10484	SEC23A	0
10486	CAP2	1
10487	CAP1	1
10488	CREB3	0
10489	LRRC41	0
10490	VTI1B	1
10491	CRTAP	0
10492	SYNCRIP	1
10493	VAT1	0
10494	STK25	1
10495	ENOX2	0
10497	UNC13B	0
10498	CARM1	1
10499	NCOA2	0
10500	SEMA6C	0
10501	SEMA6B	0
10505	SEMA4F	0
10507	SEMA4D	0
10509	SEMA4B	0
10512	SEMA3C	0
10513	APPBP2	0
10514	MYBBP1A	0
10516	FBLN5	0
10517	FBXW10	0
10518	CIB2	0
10519	CIB1	0
10520	ZNF211	1
10521	DDX17	0
10522	DEAF1	0
10523	CHERP	0
10524	KAT5	0
10525	HYOU1	0
10526	IPO8	1
10527	IPO7	1
10528	NOP56	1
10529	NEBL	0
10531	PITRM1	0
10533	ATG7	0
10534	ZNRD2	0
10535	RNASEH2A	0
10536	P3H3	0
10537	UBD	1
10538	BATF	0
10539	GLRX3	1
10540	DCTN2	0
10541	ANP32B	1
10542	LAMTOR5	1
10544	PROCR	0
10548	TM9SF1	0
10549	PRDX4	1
10550	ARL6IP5	0
10551	AGR2	0
10552	ARPC1A	1
10553	HTATIP2	0
10554	AGPAT1	0
10555	AGPAT2	0
10556	RPP30	0
10557	RPP38	0
10558	SPTLC1	1
10559	SLC35A1	0
10560	SLC19A2	0
10561	IFI44	0
10562	OLFM4	0
10563	CXCL13	0
10564	ARFGEF2	0
10565	ARFGEF1	0
10566	AKAP3	0
10567	RABAC1	0
10568	SLC34A2	1
10569	SLU7	0
10570	DPYSL4	0
10572	SIVA1	0
10573	MRPL28	0
10574	CCT7	1
10575	CCT4	1
10576	CCT2	0
10577	NPC2	0
10578	GNLY	0
10579	TACC2	0
10580	SORBS1	0
10581	IFITM2	0
10584	COLEC10	0
10585	POMT1	0
10586	MAB21L2	0
10587	TXNRD2	0
10588	MTHFS	0
10589	DRAP1	0
10590	SCGN	0
10591	DNPH1	0
10592	SMC2	0
10594	PRPF8	0
10595	ERN2	0
10597	TRAPPC2B	0
10598	AHSA1	0
10599	SLCO1B1	0
10600	USP16	0
10602	CDC42EP3	1
10603	SH2B2	0
10605	PAIP1	1
10606	PAICS	1
10607	TBL3	0
10608	MXD4	0
10609	P3H4	0
10610	ST6GALNAC2	1
10611	PDLIM5	0
10612	TRIM3	0
10613	ERLIN1	0
10614	HEXIM1	0
10615	SPAG5	0
10616	RBCK1	0
10617	STAMBP	0
10618	TGOLN2	0
10620	ARID3B	1
10621	POLR3F	0
10622	POLR3G	1
10623	POLR3C	0
10625	IVNS1ABP	0
10626	TRIM16	0
10627	MYL12A	1
10628	TXNIP	0
10629	TAF6L	0
10630	PDPN	0
10631	POSTN	0
10632	ATP5MG	1
10633	RASL10A	0
10634	GAS2L1	1
10635	RAD51AP1	1
10636	RGS14	0
10637	LEFTY1	0
10640	EXOC5	1
10641	NPRL2	0
10642	IGF2BP1	0
10643	IGF2BP3	1
10644	IGF2BP2	1
10645	CAMKK2	0
10647	SCGB1D2	0
10648	SCGB1D1	0
10650	PRELID3A	0
10651	MTX2	1
10652	YKT6	1
10653	SPINT2	0
10654	PMVK	0
10655	DMRT2	0
10656	KHDRBS3	0
10657	KHDRBS1	0
10658	CELF1	0
10659	CELF2	0
10660	LBX1	0
10661	KLF1	0
10663	CXCR6	0
10664	CTCF	0
10665	TSBP1	0
10666	CD226	0
10667	FARS2	0
10668	CGRRF1	0
10669	CGREF1	0
10670	RRAGA	1
10671	DCTN6	0
10672	GNA13	1
10673	TNFSF13B	0
10675	CSPG5	0
10677	AVIL	0
10678	B3GNT2	1
10681	GNB5	0
10682	EBP	0
10683	DLL3	0
10686	CLDN16	0
10687	PNMA2	0
10690	FUT9	0
10691	GMEB1	0
10692	RRH	0
10693	CCT6B	0
10694	CCT8	1
10695	CNPY3	0
10699	CORIN	0
10712	ENTREP3	0
10713	USP39	0
10714	POLD3	0
10715	CERS1	0
10716	TBR1	0
10717	AP4B1	0
10718	NRG3	0
10720	UGT2B11	1
10721	POLQ	0
10723	SLC12A7	0
10724	OGA	0
10725	NFAT5	0
10726	NUDC	1
10728	PTGES3	1
10730	YME1L1	1
10732	TCFL5	0
10733	PLK4	1
10734	STAG3	1
10735	STAG2	0
10736	SIX2	0
10738	RFPL3	1
10739	RFPL2	1
10741	RBBP9	0
10742	RAI2	0
10743	RAI1	0
10744	PTTG2	0
10745	PHTF1	0
10746	MAP3K2	0
10747	MASP2	0
10749	KIF1C	0
10750	GRAP	1
10752	CHL1	0
10753	CAPN9	0
10755	GIPC1	0
10758	TRAF3IP2	0
10761	PLAC1	0
10762	NUP50	1
10763	NES	0
10765	KDM5B	0
10766	TOB2	1
10767	HBS1L	1
10768	AHCYL1	0
10769	PLK2	0
10771	ZMYND11	0
10772	SRSF10	1
10773	ZBTB6	0
10775	POP4	0
10776	ARPP19	1
10777	ARPP21	0
10780	ZNF234	0
10781	ZNF266	0
10782	ZNF274	0
10783	NEK6	0
10785	WDR4	1
10786	SLC17A3	0
10787	NCKAP1	1
10788	IQGAP2	0
10791	VAMP5	0
10793	ZNF273	0
10794	ZNF460	0
10795	ZNF268	0
10797	MTHFD2	1
10798	OR5I1	0
10799	RPP40	1
10800	CYSLTR1	0
10801	SEPTIN9	0
10802	SEC24A	1
10803	CCR9	0
10804	GJB6	0
10806	SDCCAG8	0
10807	ENTR1	1
10808	HSPH1	0
10809	STARD10	0
10810	WASF3	1
10811	NOXA1	0
10813	UTP14A	0
10814	CPLX2	0
10815	CPLX1	0
10816	SPINT3	1
10817	FRS3	0
10818	FRS2	0
10825	NEU3	0
10826	FAXDC2	0
10827	FAM114A2	0
10838	ZNF275	0
10840	ALDH1L1	0
10841	FTCD	0
10842	PPP1R17	0
10844	TUBGCP2	0
10845	CLPX	1
10846	PDE10A	0
10847	SRCAP	0
10848	PPP1R13L	0
10849	POLR1G	0
10850	CCL27	0
10855	HPSE	0
10856	RUVBL2	1
10857	PGRMC1	0
10858	CYP46A1	1
10859	LILRB1	0
10861	SLC26A1	0
10863	ADAM28	0
10864	SLC22A7	0
10865	ARID5A	0
10867	TSPAN9	0
10868	USP20	0
10869	USP19	0
10870	HCST	0
10871	CD300C	0
10873	ME3	0
10874	NMU	0
10875	FGL2	0
10876	EDDM3A	0
10877	CFHR4	0
10878	CFHR3	0
10879	SMR3B	0
10880	ACTL7B	0
10881	ACTL7A	0
10882	C1QL1	1
10884	MRPS30	0
10885	WDR3	0
10886	NPFFR2	0
10887	PROKR1	0
10888	GPR83	1
10890	RAB10	0
10891	PPARGC1A	0
10892	MALT1	0
10893	MMP24	0
10894	LYVE1	0
10897	YIF1A	0
10898	CPSF4	0
10899	JTB	1
10900	RUNDC3A	0
10901	DHRS4	0
10902	BRD8	0
10903	MTMR11	0
10904	BLCAP	0
10905	MAN1A2	1
10906	TRAFD1	0
10907	TXNL4A	1
10908	PNPLA6	0
10910	SUGT1	1
10911	UTS2	0
10912	GADD45G	0
10913	EDAR	0
10914	PAPOLA	0
10915	TCERG1	1
10916	MAGED2	0
10917	BTNL3	0
10919	EHMT2	0
10920	COPS8	1
10921	RNPS1	1
10922	FASTK	0
10923	SUB1	1
10924	SMPDL3A	0
10926	DBF4	1
10927	SPIN1	0
10928	RALBP1	1
10929	SRSF8	1
10930	APOBEC2	0
10933	MORF4L1	1
10935	PRDX3	1
10936	GPR75	0
10938	EHD1	0
10939	AFG3L2	1
10940	POP1	0
10941	UGT2A1	1
10942	PRSS21	0
10943	MSL3	1
10944	C11orf58	1
10945	KDELR1	0
10946	SF3A3	1
10947	AP3M2	1
10948	STARD3	0
10949	HNRNPA0	0
10950	BTG3	1
10951	CBX1	1
10952	SEC61B	1
10953	TOMM34	0
10954	PDIA5	0
10955	SERINC3	0
10956	OS9	0
10957	PNRC1	0
10959	TMED2	1
10960	LMAN2	0
10961	ERP29	1
10962	MLLT11	0
10963	STIP1	1
10964	IFI44L	0
10965	ACOT2	0
10966	RAB40B	0
10969	EBNA1BP2	0
10970	CKAP4	0
10971	YWHAQ	1
10972	TMED10	1
10973	ASCC3	0
10974	ADIRF	0
10975	UQCR11	0
10978	CLP1	0
10979	FERMT2	0
10980	COPS6	0
10981	RAB32	0
10982	MAPRE2	0
10983	CCNI	0
10985	GCN1	0
10987	COPS5	1
10988	METAP2	1
10989	IMMT	1
10990	LILRB5	0
10991	SLC38A3	0
10992	SF3B2	0
10993	SDS	0
10994	ILVBL	0
10998	SLC27A5	0
10999	SLC27A4	0
11000	SLC27A3	0
11001	SLC27A2	0
11004	KIF2C	0
11005	SPINK5	0
11006	LILRB4	0
11007	CCDC85B	0
11009	IL24	0
11010	GLIPR1	0
11011	TLK2	1
11012	KLK11	0
11013	TMSB15A	0
11014	KDELR2	0
11015	KDELR3	0
11016	ATF7	0
11017	SNRNP27	1
11018	TMED1	0
11019	LIAS	0
11020	IFT27	0
11021	RAB35	0
11022	TDRKH	0
11023	VAX1	0
11024	LILRA1	0
11025	LILRB3	1
11026	LILRA3	0
11027	LILRA2	1
11030	RBPMS	0
11031	RAB31	1
11033	ADAP1	0
11034	DSTN	1
11035	RIPK3	0
11036	GTF2A1L	0
11037	STON1	0
11040	PIM2	0
11041	B4GAT1	0
11043	MID2	0
11044	TENT4A	0
11045	UPK1A	0
11046	SLC35D2	0
11047	ADRM1	0
11051	NUDT21	1
11052	CPSF6	1
11054	OGFR	1
11055	ZPBP	0
11056	DDX52	0
11057	ABHD2	0
11059	WWP1	1
11060	WWP2	1
11061	CNMD	0
11062	DUS4L	0
11063	SOX30	1
11064	CNTRL	0
11065	UBE2C	1
11066	SNRNP35	0
11067	DEPP1	0
11068	CYB561D2	0
11069	RAPGEF4	0
11070	TMEM115	0
11072	DUSP14	0
11073	TOPBP1	0
11074	TRIM31	0
11075	STMN2	1
11076	TPPP	0
11077	HSF2BP	0
11078	TRIOBP	0
11079	RER1	0
11080	DNAJB4	0
11081	KERA	0
11082	ESM1	0
11083	DIDO1	0
11085	ADAM30	0
11086	ADAM29	1
11091	WDR5	1
11092	SPACA9	0
11093	ADAMTS13	0
11094	CACFD1	0
11095	ADAMTS8	0
11096	ADAMTS5	0
11097	NUP42	0
11098	PRSS23	0
11099	PTPN21	0
11100	HNRNPUL1	0
11101	ATE1	0
11102	RPP14	0
11103	KRR1	1
11104	KATNA1	0
11105	PRDM7	0
11107	PRDM5	0
11108	PRDM4	0
11112	HIBADH	0
11113	CIT	0
11116	CEP43	0
11117	EMILIN1	0
11118	BTN3A2	0
11119	BTN3A1	0
11120	BTN2A1	1
11122	PTPRT	0
11123	RCAN3	0
11124	FAF1	0
11126	CD160	0
11127	KIF3A	1
11128	POLR3A	0
11129	CLASRP	0
11130	ZWINT	0
11131	CAPN11	0
11132	CAPN10	0
11133	KPTN	0
11135	CDC42EP1	0
11136	SLC7A9	0
11137	PWP1	0
11138	TBC1D8	0
11140	CDC37	1
11141	IL1RAPL1	0
11142	PKIG	0
11143	KAT7	1
11144	DMC1	0
11145	PLAAT3	0
11146	GLMN	0
11148	HHLA2	0
11149	BVES	0
11151	CORO1A	1
11152	WDR45	1
11153	FICD	0
11154	AP4S1	1
11155	LDB3	0
11156	PTP4A3	0
11157	LSM6	1
11158	RABL2B	0
11159	RABL2A	0
11160	ERLIN2	0
11161	ERG28	0
11162	NUDT6	0
11163	NUDT4	1
11164	NUDT5	0
11165	NUDT3	0
11166	SOX21	0
11167	FSTL1	0
11168	PSIP1	1
11169	WDHD1	0
11170	FAM107A	0
11171	STRAP	1
11172	INSL6	0
11173	ADAMTS7	1
11174	ADAMTS6	0
11176	BAZ2A	0
11177	BAZ1A	0
11178	LZTS1	0
11179	ZNF277	0
11180	WDR6	0
11181	TREH	1
11182	SLC2A6	0
11183	MAP4K5	0
11184	MAP4K1	0
11185	INMT	0
11186	RASSF1	0
11187	PKP3	0
11188	NISCH	0
11189	CELF3	0
11190	CEP250	0
11193	WBP4	0
11194	ABCB8	0
11196	SEC23IP	0
11197	WIF1	0
11198	SUPT16H	1
11199	ANXA10	0
11200	CHEK2	1
11201	POLI	0
11202	KLK8	0
11211	FZD10	0
11212	PLPBP	0
11213	IRAK3	0
11214	AKAP13	0
11215	AKAP11	0
11216	AKAP10	0
11218	DDX20	1
11219	TREX2	0
11221	DUSP10	0
11222	MRPL3	1
11224	RPL35	1
11226	GALNT6	0
11227	GALNT5	0
11228	RASSF8	0
11230	PRAF2	0
11231	SEC63	1
11232	POLG2	0
11234	HPS5	0
11235	PDCD10	1
11236	RNF139	0
11237	RNF24	0
11238	CA5B	1
11240	PADI2	0
11243	PMF1	0
11244	ZHX1	0
11245	GPR176	0
11247	NXPH4	0
11248	NXPH3	0
11249	NXPH2	0
11250	GPR45	0
11251	PTGDR2	0
11252	PACSIN2	0
11253	MAN1B1	1
11254	SLC6A14	1
11255	HRH3	0
11258	DCTN3	0
11259	FILIP1L	0
11260	XPOT	1
11261	CHP1	1
11262	SP140	0
11264	PXMP4	0
11266	DUSP12	1
11267	SNF8	1
11269	DDX19B	1
11270	NRM	0
11272	PRR4	0
11273	ATXN2L	1
11274	USP18	1
11275	KLHL2	1
11276	SYNRG	0
11277	TREX1	0
11278	KLF12	0
11279	KLF8	1
11280	SCN11A	0
11281	POU6F2	0
11282	MGAT4B	0
11283	CYP4F8	1
11284	PNKP	0
11285	B4GALT7	0
11309	SLCO2B1	0
11311	VPS45	0
11313	LYPLA2	1
11314	CD300A	0
11315	PARK7	1
11316	COPE	0
11317	RBPJL	0
11318	GPR182	0
11319	ECD	0
11320	MGAT4A	0
11321	GPN1	1
11322	TMC6	1
11325	DDX42	0
11326	VSIG4	0
11328	FKBP9	1
11329	STK38	0
11330	CTRC	0
11331	PHB2	1
11332	ACOT7	1
11333	PDAP1	1
11334	TUSC2	1
11335	CBX3	1
11336	EXOC3	0
11337	GABARAP	1
11338	U2AF2	0
11339	OIP5	0
11340	EXOSC8	1
11341	SCRG1	0
11342	RNF13	1
11343	MGLL	0
11344	TWF2	0
11345	GABARAPL2	1
11346	SYNPO	0
22794	CASC3	0
22795	NID2	0
22796	COG2	0
22797	TFEC	0
22798	LAMB4	0
22800	RRAS2	1
22801	ITGA11	0
22802	CLCA4	0
22803	XRN2	0
22806	IKZF3	0
22807	IKZF2	0
22808	MRAS	0
22809	ATF5	0
22818	COPZ1	0
22820	COPG1	0
22821	RASA3	0
22822	PHLDA1	0
22823	MTF2	0
22824	HSPA4L	0
22826	DNAJC8	1
22827	PUF60	0
22828	SCAF8	0
22829	NLGN4Y	0
22832	CEP162	0
22834	ZNF652	1
22835	ZFP30	0
22836	RHOBTB3	0
22837	COBLL1	0
22838	RNF44	0
22839	DLGAP4	0
22841	RAB11FIP2	0
22843	PPM1E	0
22844	FRMPD1	0
22845	DOLK	0
22846	VASH1	0
22847	ZNF507	0
22848	AAK1	0
22849	CPEB3	0
22850	ADNP2	0
22852	ANKRD26	1
22853	LMTK2	0
22854	NTNG1	0
22856	CHSY1	0
22858	CILK1	0
22859	ADGRL1	0
22861	NLRP1	0
22862	FNDC3A	1
22863	ATG14	0
22864	R3HDM2	1
22865	SLITRK3	0
22866	CNKSR2	0
22868	FASTKD2	0
22869	ZNF510	1
22870	PPP6R1	0
22871	NLGN1	0
22872	SEC31A	0
22873	DZIP1	0
22874	PLEKHA6	0
22875	ENPP4	0
22876	INPP5F	0
22877	MLXIP	0
22878	TRAPPC8	0
22879	MON1B	0
22880	MORC2	0
22881	ANKRD6	0
22882	ZHX2	0
22883	CLSTN1	0
22884	WDR37	0
22885	ABLIM3	0
22887	FOXJ3	0
22888	UBOX5	0
22889	KHDC4	0
22890	ZBTB1	0
22891	ZNF365	0
22893	BAHD1	0
22894	DIS3	0
22895	RPH3A	0
22897	CEP164	1
22898	DENND3	0
22899	ARHGEF15	0
22900	CARD8	0
22901	ARSG	0
22902	RUFY3	1
22903	BTBD3	0
22904	SBNO2	0
22905	EPN2	1
22906	TRAK1	0
22907	DHX30	0
22908	SACM1L	0
22909	FAN1	0
22911	WDR47	0
22913	RALY	0
22914	KLRK1	0
22915	MMRN1	0
22916	NCBP2	0
22917	ZP1	0
22918	CD93	0
22919	MAPRE1	1
22920	KIFAP3	0
22921	MSRB2	0
22924	MAPRE3	0
22925	PLA2R1	0
22926	ATF6	0
22927	HABP4	0
22928	SEPHS2	1
22929	SEPHS1	1
22930	RAB3GAP1	0
22931	RAB18	0
22932	POMZP3	0
22933	SIRT2	0
22934	RPIA	1
22936	ELL2	1
22937	SCAP	0
22938	SNW1	1
22941	SHANK2	0
22943	DKK1	0
22944	KIN	0
22948	CCT5	1
22949	PTGR1	1
22950	SLC4A1AP	1
22953	P2RX2	0
22954	TRIM32	0
22955	SCMH1	0
22974	TPX2	0
22976	PAXIP1	0
22977	AKR7A3	1
22978	NT5C2	0
22979	EFR3B	0
22980	TCF25	0
22981	NINL	0
22982	DIP2C	0
22983	MAST1	0
22984	PDCD11	0
22985	ACIN1	0
22986	SORCS3	0
22987	SV2C	0
22989	MYH15	0
22990	PCNX1	0
22992	KDM2A	0
22993	HMGXB3	0
22994	CEP131	0
22995	CEP152	0
22996	TTC39A	0
22997	IGSF9B	0
22998	LIMCH1	0
22999	RIMS1	0
23001	WDFY3	0
23002	DAAM1	0
23005	MAPKBP1	0
23007	PLCH1	0
23008	KLHDC10	0
23011	RAB21	0
23012	STK38L	0
23013	SPEN	0
23014	FBXO21	0
23015	GOLGA8A	1
23016	EXOSC7	0
23017	FAIM2	0
23019	CNOT1	0
23020	SNRNP200	0
23022	PALLD	0
23023	TMCC1	1
23024	PDZRN3	0
23025	UNC13A	0
23026	MYO16	0
23028	KDM1A	0
23029	RBM34	0
23030	KDM4B	0
23031	MAST3	0
23032	USP33	0
23033	DOP1A	0
23034	SAMD4A	0
23035	PHLPP2	0
23036	ZNF292	0
23037	PDZD2	0
23038	WDTC1	0
23039	XPO7	0
23040	MYT1L	0
23041	MON2	0
23042	PDXDC1	1
23043	TNIK	0
23046	KIF21B	0
23047	PDS5B	0
23048	FNBP1	1
23049	SMG1	1
23051	ZHX3	0
23052	ENDOD1	1
23053	ZSWIM8	0
23054	NCOA6	0
23057	NMNAT2	0
23059	CLUAP1	0
23060	ZNF609	0
23061	TBC1D9B	0
23062	GGA2	0
23063	WAPL	0
23064	SETX	0
23065	EMC1	0
23066	CAND2	0
23067	SETD1B	0
23070	CMTR1	0
23071	ERP44	0
23072	HECW1	0
23074	BLTP3B	0
23075	SWAP70	0
23076	RRP1B	0
23077	MYCBP2	0
23078	VWA8	1
23080	AVL9	0
23081	KDM4C	0
23082	PPRC1	0
23085	ERC1	0
23086	EXPH5	0
23087	TRIM35	0
23090	ZNF423	0
23091	ZC3H13	0
23092	ARHGAP26	0
23093	TTLL5	0
23094	SIPA1L3	0
23095	KIF1B	0
23096	IQSEC2	0
23097	CDK19	0
23098	SARM1	0
23099	ZBTB43	0
23101	MCF2L2	0
23102	TBC1D2B	1
23105	FSTL4	0
23107	MRPS27	0
23108	RAP1GAP2	0
23109	DDN	0
23111	SPART	0
23112	TNRC6B	0
23113	CUL9	0
23114	NFASC	0
23116	TOGARAM1	0
23118	TAB2	0
23119	HIC2	0
23120	ATP10B	0
23122	CLASP2	0
23125	CAMTA2	0
23126	POGZ	0
23127	COLGALT2	0
23129	PLXND1	0
23130	ATG2A	0
23131	GPATCH8	0
23132	RAD54L2	1
23133	PHF8	0
23135	KDM6B	0
23136	EPB41L3	0
23137	SMC5	1
23138	N4BP3	0
23139	MAST2	0
23140	ZZEF1	0
23141	ANKLE2	0
23142	DCUN1D4	0
23143	LRCH1	0
23144	ZC3H3	0
23148	NACAD	0
23149	FCHO1	0
23150	FRMD4B	0
23151	GRAMD4	1
23152	CIC	1
23154	NCDN	0
23155	CLCC1	0
23157	SEPTIN6	0
23158	TBC1D9	0
23160	WDR43	0
23161	SNX13	0
23162	MAPK8IP3	0
23163	GGA3	0
23164	MPRIP	1
23165	NUP205	0
23166	STAB1	0
23167	EFR3A	0
23168	RTF1	0
23169	SLC35D1	0
23170	TTLL12	0
23171	GPD1L	0
23172	ABRAXAS2	0
23173	METAP1	1
23174	ZCCHC14	0
23175	LPIN1	0
23176	SEPTIN8	0
23177	CEP68	0
23178	PASK	0
23179	RGL1	0
23180	RFTN1	1
23181	DIP2A	0
23184	MESD	1
23185	LARP4B	0
23186	RCOR1	1
23187	PHLDB1	0
23189	KANK1	1
23190	UBXN4	1
23191	CYFIP1	0
23192	ATG4B	0
23193	GANAB	0
23194	FBXL7	0
23195	MDN1	0
23196	FAM120A	0
23197	FAF2	1
23198	PSME4	0
23199	GSE1	0
23200	ATP11B	0
23201	FAM168A	0
23203	PMPCA	1
23204	ARL6IP1	1
23205	ACSBG1	0
23207	PLEKHM2	0
23208	SYT11	0
23209	MLC1	0
23210	JMJD6	0
23211	ZC3H4	0
23212	RRS1	0
23213	SULF1	0
23214	XPO6	1
23215	PRRC2C	1
23216	TBC1D1	0
23217	ZFR2	0
23218	NBEAL2	0
23219	FBXO28	0
23220	DTX4	0
23221	RHOBTB2	0
23223	RRP12	0
23224	SYNE2	0
23225	NUP210	1
23228	PLCL2	0
23229	ARHGEF9	0
23230	VPS13A	0
23231	SEL1L3	0
23232	TBC1D12	0
23233	EXOC6B	0
23234	DNAJC9	1
23235	SIK2	0
23236	PLCB1	0
23237	ARC	0
23239	PHLPP1	0
23240	TMEM131L	0
23241	PACS2	0
23242	COBL	1
23243	ANKRD28	0
