ENSGene,ENSProt
ENSG00000168412,ENSP00000302811
ENSG00000171540,ENSP00000302814
ENSG00000090316,ENSP00000302830
ENSG00000171522,ENSP00000302846
ENSG00000170515,ENSP00000302886
ENSG00000105146,ENSP00000302898
ENSG00000170606,ENSP00000302961
ENSG00000171720,ENSP00000302967
ENSG00000172288,ENSP00000302968
ENSG00000169249,ENSP00000303015
ENSG00000168944,ENSP00000303058
ENSG00000171402,ENSP00000303061
ENSG00000168515,ENSP00000303070
ENSG00000170348,ENSP00000303145
ENSG00000168906,ENSP00000303147
ENSG00000169436,ENSP00000303153
ENSG00000169515,ENSP00000303158
ENSG00000167165,ENSP00000303174
ENSG00000172023,ENSP00000303206
ENSG00000169174,ENSP00000303208
ENSG00000109919,ENSP00000303222
ENSG00000169385,ENSP00000303276
ENSG00000169807,ENSP00000303300
ENSG00000171223,ENSP00000303315
ENSG00000169836,ENSP00000303325
ENSG00000277075,ENSP00000303373
ENSG00000169271,ENSP00000303394
ENSG00000172167,ENSP00000303398
ENSG00000168522,ENSP00000303423
ENSG00000168229,ENSP00000303424
ENSG00000121892,ENSP00000303427
ENSG00000170893,ENSP00000303452
ENSG00000168228,ENSP00000303468
ENSG00000168476,ENSP00000303482
ENSG00000186716,ENSP00000303507
ENSG00000124587,ENSP00000303511
ENSG00000115353,ENSP00000303522
ENSG00000145439,ENSP00000303525
ENSG00000171711,ENSP00000303532
ENSG00000171657,ENSP00000303549
ENSG00000106524,ENSP00000303570
ENSG00000156239,ENSP00000303584
ENSG00000172468,ENSP00000303599
ENSG00000157193,ENSP00000303634
ENSG00000169006,ENSP00000303686
ENSG00000164045,ENSP00000303706
ENSG00000170142,ENSP00000303709
ENSG00000171497,ENSP00000303754
ENSG00000169641,ENSP00000303758
ENSG00000169618,ENSP00000303775
ENSG00000171105,ENSP00000303830
ENSG00000247596,ENSP00000303908
ENSG00000171469,ENSP00000303915
ENSG00000169704,ENSP00000303942
ENSG00000168928,ENSP00000303963
ENSG00000170876,ENSP00000303992
ENSG00000172432,ENSP00000303997
ENSG00000172345,ENSP00000304032
ENSG00000170881,ENSP00000304051
ENSG00000169488,ENSP00000304077
ENSG00000168143,ENSP00000304078
ENSG00000168090,ENSP00000304102
ENSG00000171126,ENSP00000304127
ENSG00000171951,ENSP00000304133
ENSG00000169567,ENSP00000304229
ENSG00000250120,ENSP00000304234
ENSG00000171450,ENSP00000304250
ENSG00000169908,ENSP00000304277
ENSG00000169750,ENSP00000304283
ENSG00000168269,ENSP00000304286
ENSG00000170175,ENSP00000304290
ENSG00000105186,ENSP00000304292
ENSG00000172301,ENSP00000304327
ENSG00000169900,ENSP00000304336
ENSG00000172336,ENSP00000304353
ENSG00000186532,ENSP00000304360
ENSG00000169228,ENSP00000304376
ENSG00000168542,ENSP00000304408
ENSG00000131650,ENSP00000304422
ENSG00000162627,ENSP00000304429
ENSG00000135063,ENSP00000304435
ENSG00000172009,ENSP00000304467
ENSG00000170577,ENSP00000304502
ENSG00000168303,ENSP00000304553
ENSG00000168096,ENSP00000304586
ENSG00000169710,ENSP00000304592
ENSG00000106400,ENSP00000304593
ENSG00000081026,ENSP00000304604
ENSG00000154153,ENSP00000304642
ENSG00000169885,ENSP00000304643
ENSG00000044115,ENSP00000304669
ENSG00000168286,ENSP00000304689
ENSG00000169860,ENSP00000304767
ENSG00000172828,ENSP00000304782
ENSG00000170615,ENSP00000304783
ENSG00000168393,ENSP00000304802
ENSG00000171234,ENSP00000304811
ENSG00000171209,ENSP00000304822
ENSG00000241635,ENSP00000304845
ENSG00000169047,ENSP00000304895
ENSG00000169217,ENSP00000304903
ENSG00000169194,ENSP00000304915
ENSG00000171243,ENSP00000304930
ENSG00000168778,ENSP00000304941
ENSG00000154133,ENSP00000304945
ENSG00000170819,ENSP00000304987
ENSG00000064490,ENSP00000305071
ENSG00000171115,ENSP00000305107
ENSG00000172366,ENSP00000305138
ENSG00000156096,ENSP00000305221
ENSG00000143742,ENSP00000305230
ENSG00000170549,ENSP00000305244
ENSG00000170310,ENSP00000305255
ENSG00000172354,ENSP00000305260
ENSG00000169992,ENSP00000305288
ENSG00000174358,ENSP00000305302
ENSG00000168875,ENSP00000305343
ENSG00000169252,ENSP00000305372
ENSG00000170989,ENSP00000305416
ENSG00000172216,ENSP00000305422
ENSG00000168124,ENSP00000305424
ENSG00000168434,ENSP00000305442
ENSG00000168763,ENSP00000305449
ENSG00000168496,ENSP00000305480
ENSG00000171763,ENSP00000305494
ENSG00000089012,ENSP00000305529
ENSG00000169564,ENSP00000305556
ENSG00000170340,ENSP00000305595
ENSG00000168993,ENSP00000305613
ENSG00000171773,ENSP00000305631
ENSG00000168899,ENSP00000305647
ENSG00000169245,ENSP00000305651
ENSG00000168924,ENSP00000305653
ENSG00000168497,ENSP00000305675
ENSG00000101546,ENSP00000305696
ENSG00000168172,ENSP00000305699
ENSG00000168676,ENSP00000305702
ENSG00000168487,ENSP00000305714
ENSG00000005700,ENSP00000305721
ENSG00000170373,ENSP00000305731
ENSG00000170365,ENSP00000305769
ENSG00000189091,ENSP00000305790
ENSG00000168818,ENSP00000305810
ENSG00000171984,ENSP00000305875
ENSG00000171596,ENSP00000305877
ENSG00000168701,ENSP00000305892
ENSG00000110066,ENSP00000305899
ENSG00000171794,ENSP00000305906
ENSG00000169925,ENSP00000305918
ENSG00000119698,ENSP00000305924
ENSG00000169918,ENSP00000305926
ENSG00000042781,ENSP00000305941
ENSG00000170145,ENSP00000305976
ENSG00000170017,ENSP00000305988
ENSG00000170950,ENSP00000305995
ENSG00000169020,ENSP00000306003
ENSG00000168374,ENSP00000306010
ENSG00000171861,ENSP00000306080
ENSG00000171564,ENSP00000306099
ENSG00000121289,ENSP00000306105
ENSG00000168872,ENSP00000306117
ENSG00000103932,ENSP00000306123
ENSG00000171132,ENSP00000306124
ENSG00000169676,ENSP00000306129
ENSG00000168959,ENSP00000306138
ENSG00000168685,ENSP00000306157
ENSG00000169446,ENSP00000306220
ENSG00000170345,ENSP00000306245
ENSG00000171303,ENSP00000306275
ENSG00000170270,ENSP00000306320
ENSG00000171612,ENSP00000306328
ENSG00000170027,ENSP00000306330
ENSG00000087903,ENSP00000306335
ENSG00000169021,ENSP00000306397
ENSG00000169126,ENSP00000306410
ENSG00000170775,ENSP00000306449
ENSG00000118276,ENSP00000306459
ENSG00000169469,ENSP00000306461
ENSG00000171241,ENSP00000306473
ENSG00000172007,ENSP00000306496
ENSG00000169429,ENSP00000306512
ENSG00000171735,ENSP00000306522
ENSG00000172172,ENSP00000306548
ENSG00000169964,ENSP00000306564
ENSG00000172183,ENSP00000306565
ENSG00000196616,ENSP00000306606
ENSG00000171960,ENSP00000306614
ENSG00000172139,ENSP00000306627
ENSG00000169629,ENSP00000306637
ENSG00000168101,ENSP00000306670
ENSG00000170209,ENSP00000306678
ENSG00000170836,ENSP00000306682
ENSG00000171532,ENSP00000306754
ENSG00000169683,ENSP00000306760
ENSG00000169744,ENSP00000306772
ENSG00000170540,ENSP00000306788
ENSG00000169857,ENSP00000306822
ENSG00000168758,ENSP00000306844
ENSG00000170296,ENSP00000306866
ENSG00000100934,ENSP00000306881
ENSG00000169248,ENSP00000306884
ENSG00000171202,ENSP00000306887
ENSG00000244405,ENSP00000306894
ENSG00000171864,ENSP00000306900
ENSG00000170266,ENSP00000306920
ENSG00000144354,ENSP00000306968
ENSG00000163872,ENSP00000306983
ENSG00000170961,ENSP00000306991
ENSG00000172399,ENSP00000306997
ENSG00000171320,ENSP00000306999
ENSG00000169621,ENSP00000307004
ENSG00000172059,ENSP00000307023
ENSG00000169439,ENSP00000307046
ENSG00000170759,ENSP00000307078
ENSG00000168350,ENSP00000307126
ENSG00000169862,ENSP00000307134
ENSG00000159147,ENSP00000307143
ENSG00000169800,ENSP00000307155
ENSG00000172037,ENSP00000307156
ENSG00000169612,ENSP00000307181
ENSG00000168556,ENSP00000307183
ENSG00000126522,ENSP00000307188
ENSG00000172404,ENSP00000307197
ENSG00000169877,ENSP00000307199
ENSG00000171634,ENSP00000307208
ENSG00000168806,ENSP00000307214
ENSG00000172071,ENSP00000307235
ENSG00000170484,ENSP00000307240
ENSG00000168291,ENSP00000307241
ENSG00000169313,ENSP00000307259
ENSG00000106638,ENSP00000307260
ENSG00000170604,ENSP00000307265
ENSG00000141564,ENSP00000307272
ENSG00000168530,ENSP00000307280
ENSG00000166508,ENSP00000307288
ENSG00000170955,ENSP00000307292
ENSG00000169105,ENSP00000307297
ENSG00000169018,ENSP00000307298
ENSG00000168209,ENSP00000307305
ENSG00000180818,ENSP00000307321
ENSG00000078403,ENSP00000307411
ENSG00000168282,ENSP00000307423
ENSG00000103154,ENSP00000307449
ENSG00000172379,ENSP00000307479
ENSG00000114742,ENSP00000307491
ENSG00000172137,ENSP00000307508
ENSG00000011028,ENSP00000307513
ENSG00000087128,ENSP00000307519
ENSG00000170369,ENSP00000307540
ENSG00000171246,ENSP00000307549
ENSG00000172053,ENSP00000307567
ENSG00000157985,ENSP00000307634
ENSG00000171160,ENSP00000307636
ENSG00000004766,ENSP00000307666
ENSG00000171148,ENSP00000307684
ENSG00000168306,ENSP00000307697
ENSG00000168785,ENSP00000307701
ENSG00000168298,ENSP00000307705
ENSG00000170293,ENSP00000307741
ENSG00000168830,ENSP00000307766
ENSG00000172115,ENSP00000307786
ENSG00000056291,ENSP00000307822
ENSG00000167196,ENSP00000307833
ENSG00000175550,ENSP00000307850
ENSG00000172732,ENSP00000307853
ENSG00000203880,ENSP00000307854
ENSG00000063244,ENSP00000307863
ENSG00000167526,ENSP00000307889
ENSG00000175040,ENSP00000307911
ENSG00000135968,ENSP00000307939
ENSG00000167658,ENSP00000307940
ENSG00000174740,ENSP00000308012
ENSG00000173011,ENSP00000308022
ENSG00000175426,ENSP00000308024
ENSG00000167600,ENSP00000308032
ENSG00000174807,ENSP00000308117
ENSG00000105929,ENSP00000308122
ENSG00000065183,ENSP00000308179
ENSG00000172922,ENSP00000308193
ENSG00000157227,ENSP00000308208
ENSG00000173163,ENSP00000308236
ENSG00000204316,ENSP00000308275
ENSG00000173281,ENSP00000308318
ENSG00000147679,ENSP00000308332
ENSG00000120341,ENSP00000308339
ENSG00000168404,ENSP00000308351
ENSG00000173825,ENSP00000308354
ENSG00000174944,ENSP00000308361
ENSG00000174106,ENSP00000308369
ENSG00000105968,ENSP00000308405
ENSG00000175634,ENSP00000308413
ENSG00000103018,ENSP00000308430
ENSG00000128422,ENSP00000308452
ENSG00000172602,ENSP00000308461
ENSG00000243056,ENSP00000308472
ENSG00000174946,ENSP00000308479
ENSG00000175414,ENSP00000308496
ENSG00000092208,ENSP00000308533
ENSG00000180210,ENSP00000308541
ENSG00000146834,ENSP00000308546
ENSG00000174276,ENSP00000308548
ENSG00000173156,ENSP00000308576
ENSG00000175279,ENSP00000308583
ENSG00000173467,ENSP00000308606
ENSG00000119392,ENSP00000308622
ENSG00000175581,ENSP00000308717
ENSG00000204983,ENSP00000308720
ENSG00000166206,ENSP00000308725
ENSG00000173250,ENSP00000308733
ENSG00000173894,ENSP00000308750
ENSG00000138594,ENSP00000308753
ENSG00000173597,ENSP00000308770
ENSG00000175311,ENSP00000308772
ENSG00000172724,ENSP00000308815
ENSG00000166405,ENSP00000308820
ENSG00000162804,ENSP00000308893
ENSG00000173638,ENSP00000308895
ENSG00000174547,ENSP00000308897
ENSG00000174460,ENSP00000308921
ENSG00000174123,ENSP00000308925
ENSG00000109099,ENSP00000308937
ENSG00000122194,ENSP00000308938
ENSG00000071794,ENSP00000308944
ENSG00000175073,ENSP00000309031
ENSG00000175294,ENSP00000309052
ENSG00000174684,ENSP00000309096
ENSG00000173391,ENSP00000309124
ENSG00000121380,ENSP00000309132
ENSG00000173926,ENSP00000309141
ENSG00000173653,ENSP00000309163
ENSG00000174015,ENSP00000309189
ENSG00000009335,ENSP00000309198
ENSG00000090686,ENSP00000309262
ENSG00000174748,ENSP00000309334
ENSG00000172789,ENSP00000309336
ENSG00000175505,ENSP00000309338
ENSG00000175416,ENSP00000309415
ENSG00000087111,ENSP00000309430
ENSG00000170689,ENSP00000309439
ENSG00000006715,ENSP00000309457
ENSG00000175536,ENSP00000309463
ENSG00000173692,ENSP00000309474
ENSG00000122729,ENSP00000309477
ENSG00000173612,ENSP00000309493
ENSG00000203896,ENSP00000309521
ENSG00000163331,ENSP00000309538
ENSG00000172840,ENSP00000309548
ENSG00000172534,ENSP00000309555
ENSG00000173660,ENSP00000309565
ENSG00000118263,ENSP00000309570
ENSG00000164362,ENSP00000309572
ENSG00000072062,ENSP00000309591
ENSG00000107815,ENSP00000309595
ENSG00000173327,ENSP00000309597
ENSG00000175213,ENSP00000309606
ENSG00000173950,ENSP00000309640
ENSG00000077454,ENSP00000309689
ENSG00000174705,ENSP00000309714
ENSG00000128394,ENSP00000309749
ENSG00000129534,ENSP00000309790
ENSG00000172809,ENSP00000309830
ENSG00000169682,ENSP00000309945
ENSG00000172638,ENSP00000309953
ENSG00000151694,ENSP00000309968
ENSG00000174871,ENSP00000310003
ENSG00000174738,ENSP00000310006
ENSG00000174059,ENSP00000310036
ENSG00000173545,ENSP00000310042
ENSG00000173457,ENSP00000310117
ENSG00000175548,ENSP00000310120
ENSG00000175166,ENSP00000310129
ENSG00000175592,ENSP00000310170
ENSG00000174749,ENSP00000310182
ENSG00000175352,ENSP00000310205
ENSG00000183542,ENSP00000310216
ENSG00000173110,ENSP00000310219
ENSG00000174903,ENSP00000310226
ENSG00000172940,ENSP00000310241
ENSG00000172575,ENSP00000310244
ENSG00000102786,ENSP00000310260
ENSG00000173530,ENSP00000310263
ENSG00000172845,ENSP00000310301
ENSG00000174013,ENSP00000310332
ENSG00000174236,ENSP00000310335
ENSG00000175643,ENSP00000310356
ENSG00000100427,ENSP00000310375
ENSG00000173578,ENSP00000310405
ENSG00000174791,ENSP00000310406
ENSG00000135423,ENSP00000310447
ENSG00000175467,ENSP00000310448
ENSG00000175220,ENSP00000310491
ENSG00000175646,ENSP00000310515
ENSG00000175595,ENSP00000310520
ENSG00000175538,ENSP00000310557
ENSG00000087191,ENSP00000310572
ENSG00000175324,ENSP00000310596
ENSG00000172803,ENSP00000310620
ENSG00000173627,ENSP00000310622
ENSG00000136003,ENSP00000310623
ENSG00000172938,ENSP00000310631
ENSG00000166507,ENSP00000310657
ENSG00000171408,ENSP00000310661
ENSG00000102900,ENSP00000310668
ENSG00000158941,ENSP00000310670
ENSG00000173208,ENSP00000310688
ENSG00000172817,ENSP00000310721
ENSG00000174243,ENSP00000310723
ENSG00000173141,ENSP00000310726
ENSG00000173451,ENSP00000310796
ENSG00000103264,ENSP00000310841
ENSG00000140525,ENSP00000310842
ENSG00000172867,ENSP00000310861
ENSG00000103174,ENSP00000310998
ENSG00000164305,ENSP00000311032
ENSG00000163606,ENSP00000311035
ENSG00000173207,ENSP00000311083
ENSG00000187048,ENSP00000311095
ENSG00000173511,ENSP00000311127
ENSG00000150990,ENSP00000311135
ENSG00000240583,ENSP00000311165
ENSG00000173714,ENSP00000311184
ENSG00000174576,ENSP00000311196
ENSG00000213186,ENSP00000311219
ENSG00000184227,ENSP00000311224
ENSG00000102034,ENSP00000311280
ENSG00000175325,ENSP00000311290
ENSG00000174640,ENSP00000311291
ENSG00000175315,ENSP00000311313
ENSG00000130734,ENSP00000311318
ENSG00000172613,ENSP00000311360
ENSG00000172551,ENSP00000311364
ENSG00000175482,ENSP00000311368
ENSG00000173431,ENSP00000311398
ENSG00000157538,ENSP00000311399
ENSG00000174839,ENSP00000311401
ENSG00000174442,ENSP00000311429
ENSG00000174444,ENSP00000311430
ENSG00000174429,ENSP00000311436
ENSG00000174939,ENSP00000311447
ENSG00000134184,ENSP00000311469
ENSG00000173272,ENSP00000311500
ENSG00000173706,ENSP00000311502
ENSG00000173226,ENSP00000311505
ENSG00000048649,ENSP00000311513
ENSG00000120500,ENSP00000311538
ENSG00000173273,ENSP00000311579
ENSG00000175093,ENSP00000311609
ENSG00000117751,ENSP00000311677
ENSG00000173258,ENSP00000311679
ENSG00000172548,ENSP00000311687
ENSG00000138675,ENSP00000311697
ENSG00000175077,ENSP00000311712
ENSG00000172939,ENSP00000311713
ENSG00000239306,ENSP00000311747
ENSG00000084093,ENSP00000311816
ENSG00000174579,ENSP00000311827
ENSG00000172554,ENSP00000311837
ENSG00000175354,ENSP00000311857
ENSG00000172689,ENSP00000311862
ENSG00000123977,ENSP00000311899
ENSG00000103365,ENSP00000311962
ENSG00000100285,ENSP00000311997
ENSG00000135077,ENSP00000312002
ENSG00000167695,ENSP00000312017
ENSG00000173762,ENSP00000312027
ENSG00000167881,ENSP00000312066
ENSG00000172830,ENSP00000312081
ENSG00000173960,ENSP00000312107
ENSG00000168418,ENSP00000312129
ENSG00000186652,ENSP00000312134
ENSG00000136205,ENSP00000312143
ENSG00000173334,ENSP00000312150
ENSG00000112763,ENSP00000312158
ENSG00000155849,ENSP00000312185
ENSG00000005302,ENSP00000312244
ENSG00000173020,ENSP00000312262
ENSG00000153902,ENSP00000312273
ENSG00000170890,ENSP00000312286
ENSG00000137364,ENSP00000312304
ENSG00000259494,ENSP00000312311
ENSG00000173465,ENSP00000312318
ENSG00000131471,ENSP00000312326
ENSG00000174173,ENSP00000312356
ENSG00000005483,ENSP00000312379
ENSG00000174279,ENSP00000312385
ENSG00000146021,ENSP00000312397
ENSG00000003402,ENSP00000312455
ENSG00000173546,ENSP00000312506
ENSG00000173621,ENSP00000312535
ENSG00000175606,ENSP00000312599
ENSG00000177646,ENSP00000312618
ENSG00000173991,ENSP00000312624
ENSG00000173404,ENSP00000312631
ENSG00000155846,ENSP00000312649
ENSG00000174697,ENSP00000312652
ENSG00000106144,ENSP00000312664
ENSG00000259384,ENSP00000312673
ENSG00000177238,ENSP00000312675
ENSG00000139537,ENSP00000312706
ENSG00000178913,ENSP00000312709
ENSG00000166128,ENSP00000312734
ENSG00000177096,ENSP00000312753
ENSG00000177202,ENSP00000312774
ENSG00000068885,ENSP00000312778
ENSG00000100433,ENSP00000312811
ENSG00000180901,ENSP00000312814
ENSG00000175727,ENSP00000312834
ENSG00000010327,ENSP00000312946
ENSG00000168883,ENSP00000312981
ENSG00000104825,ENSP00000312988
ENSG00000092853,ENSP00000312995
ENSG00000114353,ENSP00000312999
ENSG00000070756,ENSP00000313007
ENSG00000159069,ENSP00000313034
ENSG00000166342,ENSP00000313088
ENSG00000178974,ENSP00000313159
ENSG00000176208,ENSP00000313171
ENSG00000138668,ENSP00000313199
ENSG00000010361,ENSP00000313309
ENSG00000181830,ENSP00000313318
ENSG00000171865,ENSP00000313350
ENSG00000153071,ENSP00000313391
ENSG00000253729,ENSP00000313420
ENSG00000182196,ENSP00000313422
ENSG00000137106,ENSP00000313432
ENSG00000033178,ENSP00000313454
ENSG00000178921,ENSP00000313490
ENSG00000102893,ENSP00000313504
ENSG00000178934,ENSP00000313571
ENSG00000167751,ENSP00000313581
ENSG00000125945,ENSP00000313582
ENSG00000118322,ENSP00000313600
ENSG00000132024,ENSP00000313601
ENSG00000204574,ENSP00000313603
ENSG00000181867,ENSP00000313691
ENSG00000176101,ENSP00000313752
ENSG00000178522,ENSP00000313809
ENSG00000121774,ENSP00000313829
ENSG00000083642,ENSP00000313851
ENSG00000049656,ENSP00000313854
ENSG00000114745,ENSP00000313869
ENSG00000179455,ENSP00000313881
ENSG00000175806,ENSP00000313921
ENSG00000112624,ENSP00000313933
ENSG00000147548,ENSP00000313983
ENSG00000124702,ENSP00000313995
ENSG00000176248,ENSP00000314004
ENSG00000161956,ENSP00000314029
ENSG00000069345,ENSP00000314030
ENSG00000179817,ENSP00000314042
ENSG00000180370,ENSP00000314067
ENSG00000169239,ENSP00000314099
ENSG00000068323,ENSP00000314129
ENSG00000176720,ENSP00000314132
ENSG00000142515,ENSP00000314151
ENSG00000115368,ENSP00000314193
ENSG00000177669,ENSP00000314196
ENSG00000181656,ENSP00000314223
ENSG00000244414,ENSP00000314299
ENSG00000178105,ENSP00000314348
ENSG00000178538,ENSP00000314407
ENSG00000179094,ENSP00000314420
ENSG00000037897,ENSP00000314441
ENSG00000118965,ENSP00000314444
ENSG00000162039,ENSP00000314484
ENSG00000178950,ENSP00000314499
ENSG00000176774,ENSP00000314543
ENSG00000146574,ENSP00000314544
ENSG00000137831,ENSP00000314556
ENSG00000181523,ENSP00000314606
ENSG00000178502,ENSP00000314608
ENSG00000178764,ENSP00000314709
ENSG00000078902,ENSP00000314733
ENSG00000176302,ENSP00000314806
ENSG00000016402,ENSP00000314976
ENSG00000137860,ENSP00000315006
ENSG00000169288,ENSP00000315017
ENSG00000177383,ENSP00000315064
ENSG00000177291,ENSP00000315070
ENSG00000092098,ENSP00000315112
ENSG00000123815,ENSP00000315118
ENSG00000120885,ENSP00000315130
ENSG00000011132,ENSP00000315136
ENSG00000172878,ENSP00000315152
ENSG00000144736,ENSP00000315182
ENSG00000005884,ENSP00000315190
ENSG00000139433,ENSP00000315263
ENSG00000178363,ENSP00000315299
ENSG00000180902,ENSP00000315351
ENSG00000171714,ENSP00000315371
ENSG00000117360,ENSP00000315379
ENSG00000181284,ENSP00000315387
ENSG00000102738,ENSP00000315397
ENSG00000070882,ENSP00000315410
ENSG00000178896,ENSP00000315476
ENSG00000090659,ENSP00000315477
ENSG00000105778,ENSP00000315568
ENSG00000144535,ENSP00000315569
ENSG00000080644,ENSP00000315602
ENSG00000176890,ENSP00000315644
ENSG00000178342,ENSP00000315654
ENSG00000107554,ENSP00000315659
ENSG00000112357,ENSP00000315680
ENSG00000217930,ENSP00000315693
ENSG00000159259,ENSP00000315700
ENSG00000115540,ENSP00000315702
ENSG00000084112,ENSP00000315713
ENSG00000138764,ENSP00000315743
ENSG00000170581,ENSP00000315768
ENSG00000110717,ENSP00000315774
ENSG00000103051,ENSP00000315775
ENSG00000176102,ENSP00000315791
ENSG00000177990,ENSP00000315988
ENSG00000104972,ENSP00000315997
ENSG00000137076,ENSP00000316029
ENSG00000110713,ENSP00000316032
ENSG00000177733,ENSP00000316042
ENSG00000161202,ENSP00000316054
ENSG00000176476,ENSP00000316114
ENSG00000181392,ENSP00000316130
ENSG00000177889,ENSP00000316176
ENSG00000104938,ENSP00000316228
ENSG00000178394,ENSP00000316244
ENSG00000145284,ENSP00000316329
ENSG00000170579,ENSP00000316377
ENSG00000136488,ENSP00000316416
ENSG00000175115,ENSP00000316454
ENSG00000143753,ENSP00000316476
ENSG00000162897,ENSP00000316491
ENSG00000176566,ENSP00000316496
